merchant_code,week,denominator_status_complete,orders_row_exists,order_count,sales_qty,page_result_reason
2025041501*3+2026022601*4+22173*3+刷1,2026-08-30..2026-09-06,1,1,40,42.0000,aggregate_row
2025041501*3+2026022601*4+22173*3+刷1,2026-09-06..2026-09-13,1,1,23,23.0000,aggregate_row
2025041501*3+2026022601*5,2026-08-09..2026-08-16,1,1,86,86.0000,aggregate_row
2025041501*3+2026022601*5,2026-08-16..2026-08-23,1,1,56,56.0000,aggregate_row
2025041501*3+2026022601*5,2026-08-23..2026-08-30,1,1,106,107.0000,aggregate_row
2025041501*3+2026022601*5,2026-08-30..2026-09-06,1,1,72,72.0000,aggregate_row
2025041501*3+2026022601*5,2026-09-06..2026-09-13,1,1,170,171.0000,aggregate_row
2025041501*3+2026022601*5+22173*2+刷子+肠*3,2026-08-09..2026-08-16,1,1,6,6.0000,aggregate_row
2025041501*3+2026022601*5+22173*2+刷子+肠*3,2026-08-16..2026-08-23,1,1,1,1.0000,aggregate_row
2025041501*3+2026022601*5+22173*2+刷子+肠*3,2026-08-23..2026-08-30,1,1,4,4.0000,aggregate_row
2025041501*3+2026022601*5+22173*2+刷子+肠*3,2026-08-30..2026-09-06,1,1,1,1.0000,aggregate_row
2025041501*3+2026022601*5+22173*2+刷子+肠*3,2026-09-06..2026-09-13,1,1,7,7.0000,aggregate_row
2025041501*3+2026022601*6,2026-08-09..2026-08-16,1,1,165,166.0000,aggregate_row
2025041501*3+2026022601*6,2026-08-16..2026-08-23,1,1,141,141.0000,aggregate_row
2025041501*3+2026022601*6,2026-08-23..2026-08-30,1,1,150,151.0000,aggregate_row
2025041501*3+2026022601*6,2026-08-30..2026-09-06,1,1,102,104.0000,aggregate_row
2025041501*3+2026022601*6,2026-09-06..2026-09-13,1,1,71,72.0000,aggregate_row
2025041501*4+2025061101*6,2026-08-09..2026-08-16,1,1,1402,1416.0000,aggregate_row
2025041501*4+2025061101*6,2026-08-16..2026-08-23,1,1,904,927.0000,aggregate_row
2025041501*4+2025061101*6,2026-08-23..2026-08-30,1,1,863,880.0000,aggregate_row
2025041501*4+2025061101*6,2026-08-30..2026-09-06,1,1,1847,1865.0000,aggregate_row
2025041501*4+2025061101*6,2026-09-06..2026-09-13,1,1,2505,2560.0000,aggregate_row
2025041501*4+2025061101*6+2025081001,2026-08-09..2026-08-16,1,1,385,387.0000,aggregate_row
2025041501*4+2025061101*6+2025081001,2026-08-16..2026-08-23,1,1,303,307.0000,aggregate_row
2025041501*4+2025061101*6+2025081001,2026-08-23..2026-08-30,1,1,405,409.0000,aggregate_row
2025041501*4+2025061101*6+2025081001,2026-08-30..2026-09-06,1,1,572,575.0000,aggregate_row
2025041501*4+2025061101*6+2025081001,2026-09-06..2026-09-13,1,1,718,720.0000,aggregate_row
2025041501*4+2026022601*4,2026-08-09..2026-08-16,1,1,14,14.0000,aggregate_row
2025041501*4+2026022601*4,2026-08-16..2026-08-23,1,1,125,125.0000,aggregate_row
2025041501*4+2026022601*4,2026-08-23..2026-08-30,1,1,15,16.0000,aggregate_row
2025041501*4+2026022601*4,2026-08-30..2026-09-06,1,1,10,11.0000,aggregate_row
2025041501*4+2026022601*4,2026-09-06..2026-09-13,1,1,13,13.0000,aggregate_row
2025041501*4+2026022601*4+2025051701*4,2026-08-09..2026-08-16,1,1,11,11.0000,aggregate_row
2025041501*4+2026022601*4+2025051701*4,2026-08-16..2026-08-23,1,1,7,7.0000,aggregate_row
2025041501*4+2026022601*4+2025051701*4,2026-08-23..2026-08-30,1,1,18,18.0000,aggregate_row
2025041501*4+2026022601*4+2025051701*4,2026-08-30..2026-09-06,1,1,8,8.0000,aggregate_row
2025041501*4+2026022601*4+2025051701*4,2026-09-06..2026-09-13,1,1,10,10.0000,aggregate_row
2025041501*4+2026022601*4+2300201,2026-08-09..2026-08-16,1,1,2,2.0000,aggregate_row
2025041501*4+2026022601*4+2300201,2026-08-16..2026-08-23,1,1,2,2.0000,aggregate_row
2025041501*4+2026022601*4+2300201,2026-08-23..2026-08-30,1,1,2,2.0000,aggregate_row
2025041501*4+2026022601*4+2300201,2026-08-30..2026-09-06,1,1,4,4.0000,aggregate_row
2025041501*4+2026022601*4+2300201,2026-09-06..2026-09-13,1,1,1,1.0000,aggregate_row
2025041501*4+2026022601*5+22173*8+2300201,2026-08-09..2026-08-16,1,1,3,3.0000,aggregate_row
2025041501*4+2026022601*5+22173*8+2300201,2026-08-16..2026-08-23,1,1,1,1.0000,aggregate_row
2025041501*4+2026022601*5+22173*8+2300201,2026-08-23..2026-08-30,1,1,4,4.0000,aggregate_row
2025041501*4+2026022601*5+22173*8+2300201,2026-08-30..2026-09-06,1,1,5,5.0000,aggregate_row
2025041501*4+2026022601*5+22173*8+2300201,2026-09-06..2026-09-13,1,1,7,7.0000,aggregate_row
2025041501*4+2026022601*5+2300201,2026-08-09..2026-08-16,1,1,48,48.0000,aggregate_row
2025041501*4+2026022601*5+2300201,2026-08-16..2026-08-23,1,1,21,21.0000,aggregate_row
2025041501*4+2026022601*5+2300201,2026-08-23..2026-08-30,1,1,26,26.0000,aggregate_row
2025041501*4+2026022601*5+2300201,2026-08-30..2026-09-06,1,1,22,22.0000,aggregate_row
2025041501*4+2026022601*5+2300201,2026-09-06..2026-09-13,1,1,41,41.0000,aggregate_row
2025041501*4+2026022601*6,2026-08-09..2026-08-16,1,1,767,769.0000,aggregate_row
2025041501*4+2026022601*6,2026-08-16..2026-08-23,1,1,517,523.0000,aggregate_row
2025041501*4+2026022601*6,2026-08-23..2026-08-30,1,1,556,562.0000,aggregate_row
2025041501*4+2026022601*6,2026-08-30..2026-09-06,1,1,525,532.0000,aggregate_row
2025041501*4+2026022601*6,2026-09-06..2026-09-13,1,1,529,537.0000,aggregate_row
2025041501*5,2026-08-09..2026-08-16,1,1,13,13.0000,aggregate_row
2025041501*5,2026-08-16..2026-08-23,1,1,16,17.0000,aggregate_row
2025041501*5,2026-08-23..2026-08-30,1,1,10,15.0000,aggregate_row
2025041501*5,2026-08-30..2026-09-06,1,1,18,19.0000,aggregate_row
2025041501*5,2026-09-06..2026-09-13,1,1,20,22.0000,aggregate_row
2025041501*5+2025061101*5+22173*5+2300201*2,2026-08-09..2026-08-16,1,1,5,5.0000,aggregate_row
2025041501*5+2025061101*5+22173*5+2300201*2,2026-08-16..2026-08-23,1,1,3,3.0000,aggregate_row
2025041501*5+2025061101*5+22173*5+2300201*2,2026-08-23..2026-08-30,1,0,,,verified_zero
2025041501*5+2025061101*5+22173*5+2300201*2,2026-08-30..2026-09-06,1,1,10,10.0000,aggregate_row
2025041501*5+2025061101*5+22173*5+2300201*2,2026-09-06..2026-09-13,1,1,11,11.0000,aggregate_row
2025041501*5+2026022601*8,2026-08-09..2026-08-16,1,1,8,8.0000,aggregate_row
2025041501*5+2026022601*8,2026-08-16..2026-08-23,1,1,7,7.0000,aggregate_row
2025041501*5+2026022601*8,2026-08-23..2026-08-30,1,1,12,12.0000,aggregate_row
2025041501*5+2026022601*8,2026-08-30..2026-09-06,1,1,20,20.0000,aggregate_row
2025041501*5+2026022601*8,2026-09-06..2026-09-13,1,1,24,24.0000,aggregate_row
2025041501*5+2026022601*8+22173*2+刷子+肠*5,2026-08-09..2026-08-16,1,1,11,11.0000,aggregate_row
2025041501*5+2026022601*8+22173*2+刷子+肠*5,2026-08-16..2026-08-23,1,1,5,7.0000,aggregate_row
2025041501*5+2026022601*8+22173*2+刷子+肠*5,2026-08-23..2026-08-30,1,1,8,8.0000,aggregate_row
2025041501*5+2026022601*8+22173*2+刷子+肠*5,2026-08-30..2026-09-06,1,1,15,15.0000,aggregate_row
2025041501*5+2026022601*8+22173*2+刷子+肠*5,2026-09-06..2026-09-13,1,1,22,22.0000,aggregate_row
2025041501+2025061101,2026-08-09..2026-08-16,1,1,3449,3458.0000,aggregate_row
2025041501+2025061101,2026-08-16..2026-08-23,1,1,2176,2190.0000,aggregate_row
2025041501+2025061101,2026-08-23..2026-08-30,1,1,1981,1993.0000,aggregate_row
2025041501+2025061101,2026-08-30..2026-09-06,1,1,4632,4653.0000,aggregate_row
2025041501+2025061101,2026-09-06..2026-09-13,1,1,5416,5434.0000,aggregate_row
2025041501+2025061101+2025081001,2026-08-09..2026-08-16,1,1,877,877.0000,aggregate_row
2025041501+2025061101+2025081001,2026-08-16..2026-08-23,1,1,817,817.0000,aggregate_row
2025041501+2025061101+2025081001,2026-08-23..2026-08-30,1,1,861,861.0000,aggregate_row
2025041501+2025061101+2025081001,2026-08-30..2026-09-06,1,1,1416,1416.0000,aggregate_row
2025041501+2025061101+2025081001,2026-09-06..2026-09-13,1,1,1557,1557.0000,aggregate_row
2025041501+2026022601,2026-08-09..2026-08-16,1,1,1492,1496.0000,aggregate_row
2025041501+2026022601,2026-08-16..2026-08-23,1,1,964,968.0000,aggregate_row
2025041501+2026022601,2026-08-23..2026-08-30,1,1,1219,1226.0000,aggregate_row
2025041501+2026022601,2026-08-30..2026-09-06,1,1,1233,1236.0000,aggregate_row
2025041501+2026022601,2026-09-06..2026-09-13,1,1,1149,1150.0000,aggregate_row
2025041501+2026022601*2,2026-08-09..2026-08-16,1,1,84,86.0000,aggregate_row
2025041501+2026022601*2,2026-08-16..2026-08-23,1,1,78,79.0000,aggregate_row
2025041501+2026022601*2,2026-08-23..2026-08-30,1,1,98,108.0000,aggregate_row
2025041501+2026022601*2,2026-08-30..2026-09-06,1,1,140,140.0000,aggregate_row
2025041501+2026022601*2,2026-09-06..2026-09-13,1,1,139,142.0000,aggregate_row
2025041501+2026022601*2+2300201,2026-08-09..2026-08-16,1,1,60,60.0000,aggregate_row
2025041501+2026022601*2+2300201,2026-08-16..2026-08-23,1,1,25,25.0000,aggregate_row
2025041501+2026022601*2+2300201,2026-08-23..2026-08-30,1,1,22,22.0000,aggregate_row
2025041501+2026022601*2+2300201,2026-08-30..2026-09-06,1,1,25,25.0000,aggregate_row
2025041501+2026022601*2+2300201,2026-09-06..2026-09-13,1,1,34,34.0000,aggregate_row
2025041501+2026022601*3,2026-08-09..2026-08-16,1,1,314,314.0000,aggregate_row
2025041501+2026022601*3,2026-08-16..2026-08-23,1,1,364,364.0000,aggregate_row
2025041501+2026022601*3,2026-08-23..2026-08-30,1,1,413,414.0000,aggregate_row
2025041501+2026022601*3,2026-08-30..2026-09-06,1,1,273,273.0000,aggregate_row
2025041501+2026022601*3,2026-09-06..2026-09-13,1,1,228,229.0000,aggregate_row
2025041501+2026022601+22173+2025051701,2026-08-09..2026-08-16,1,1,33,33.0000,aggregate_row
2025041501+2026022601+22173+2025051701,2026-08-16..2026-08-23,1,1,14,14.0000,aggregate_row
2025041501+2026022601+22173+2025051701,2026-08-23..2026-08-30,1,1,14,14.0000,aggregate_row
2025041501+2026022601+22173+2025051701,2026-08-30..2026-09-06,1,1,18,18.0000,aggregate_row
2025041501+2026022601+22173+2025051701,2026-09-06..2026-09-13,1,1,22,22.0000,aggregate_row
2025041501+2026022601+22173+刷子+金锣,2026-08-09..2026-08-16,1,1,26,26.0000,aggregate_row
2025041501+2026022601+22173+刷子+金锣,2026-08-16..2026-08-23,1,1,8,8.0000,aggregate_row
2025041501+2026022601+22173+刷子+金锣,2026-08-23..2026-08-30,1,1,5,5.0000,aggregate_row
2025041501+2026022601+22173+刷子+金锣,2026-08-30..2026-09-06,1,1,19,19.0000,aggregate_row
2025041501+2026022601+22173+刷子+金锣,2026-09-06..2026-09-13,1,1,22,22.0000,aggregate_row
2025042502,2026-08-09..2026-08-16,1,1,93,94.0000,aggregate_row
2025042502,2026-08-16..2026-08-23,1,1,144,146.0000,aggregate_row
2025042502,2026-08-23..2026-08-30,1,1,150,154.0000,aggregate_row
2025042502,2026-08-30..2026-09-06,1,1,341,342.0000,aggregate_row
2025042502,2026-09-06..2026-09-13,1,1,254,255.0000,aggregate_row
2025042502*2,2026-08-09..2026-08-16,1,1,181,182.0000,aggregate_row
2025042502*2,2026-08-16..2026-08-23,1,1,187,187.0000,aggregate_row
2025042502*2,2026-08-23..2026-08-30,1,1,230,230.0000,aggregate_row
2025042502*2,2026-08-30..2026-09-06,1,1,475,484.0000,aggregate_row
2025042502*2,2026-09-06..2026-09-13,1,1,316,316.0000,aggregate_row
2025042502*3,2026-08-09..2026-08-16,1,1,547,547.0000,aggregate_row
2025042502*3,2026-08-16..2026-08-23,1,1,667,667.0000,aggregate_row
2025042502*3,2026-08-23..2026-08-30,1,1,809,829.0000,aggregate_row
2025042502*3,2026-08-30..2026-09-06,1,1,1670,1677.0000,aggregate_row
2025042502*3,2026-09-06..2026-09-13,1,1,912,912.0000,aggregate_row
2025042502*5,2026-08-09..2026-08-16,1,1,145,166.0000,aggregate_row
2025042502*5,2026-08-16..2026-08-23,1,1,116,154.0000,aggregate_row
2025042502*5,2026-08-23..2026-08-30,1,1,152,182.0000,aggregate_row
2025042502*5,2026-08-30..2026-09-06,1,1,280,315.0000,aggregate_row
2025042502*5,2026-09-06..2026-09-13,1,1,178,238.0000,aggregate_row
2025050810,2026-08-09..2026-08-16,1,1,656,673.0000,aggregate_row
2025050810,2026-08-16..2026-08-23,1,1,566,592.0000,aggregate_row
2025050810,2026-08-23..2026-08-30,1,1,648,670.0000,aggregate_row
2025050810,2026-08-30..2026-09-06,1,1,50,53.0000,aggregate_row
2025050810,2026-09-06..2026-09-13,1,1,12,19.0000,aggregate_row
2025051323,2026-08-09..2026-08-16,1,1,4,4.0000,aggregate_row
2025051323,2026-08-16..2026-08-23,1,1,2,2.0000,aggregate_row
2025051323,2026-08-23..2026-08-30,1,1,3,3.0000,aggregate_row
2025051323,2026-08-30..2026-09-06,1,1,1,1.0000,aggregate_row
2025051323,2026-09-06..2026-09-13,1,1,4,4.0000,aggregate_row
2025051323*2,2026-08-09..2026-08-16,1,1,359,365.0000,aggregate_row
2025051323*2,2026-08-16..2026-08-23,1,1,323,331.0000,aggregate_row
2025051323*2,2026-08-23..2026-08-30,1,1,189,196.0000,aggregate_row
2025051323*2,2026-08-30..2026-09-06,1,1,134,136.0000,aggregate_row
2025051323*2,2026-09-06..2026-09-13,1,1,101,103.0000,aggregate_row
2025051323*4,2026-08-09..2026-08-16,1,1,82,89.0000,aggregate_row
2025051323*4,2026-08-16..2026-08-23,1,1,68,73.0000,aggregate_row
2025051323*4,2026-08-23..2026-08-30,1,1,42,46.0000,aggregate_row
2025051323*4,2026-08-30..2026-09-06,1,1,24,26.0000,aggregate_row
2025051323*4,2026-09-06..2026-09-13,1,1,25,26.0000,aggregate_row
2025051323*5,2026-08-09..2026-08-16,1,1,34,37.0000,aggregate_row
2025051323*5,2026-08-16..2026-08-23,1,1,20,23.0000,aggregate_row
2025051323*5,2026-08-23..2026-08-30,1,1,12,13.0000,aggregate_row
2025051323*5,2026-08-30..2026-09-06,1,1,13,14.0000,aggregate_row
2025051323*5,2026-09-06..2026-09-13,1,1,2,2.0000,aggregate_row
2025051501,2026-08-09..2026-08-16,1,1,10,10.0000,aggregate_row
2025051501,2026-08-16..2026-08-23,1,1,5,5.0000,aggregate_row
2025051501,2026-08-23..2026-08-30,1,1,25,25.0000,aggregate_row
2025051501,2026-08-30..2026-09-06,1,1,9,9.0000,aggregate_row
2025051501,2026-09-06..2026-09-13,1,1,2,2.0000,aggregate_row
2025052220*2,2026-08-09..2026-08-16,1,1,10,10.0000,aggregate_row
2025052220*2,2026-08-16..2026-08-23,1,1,12,12.0000,aggregate_row
2025052220*2,2026-08-23..2026-08-30,1,1,16,16.0000,aggregate_row
2025052220*2,2026-08-30..2026-09-06,1,1,13,13.0000,aggregate_row
2025052220*2,2026-09-06..2026-09-13,1,1,1,1.0000,aggregate_row
2025052220*3,2026-08-09..2026-08-16,1,1,3,3.0000,aggregate_row
2025052220*3,2026-08-16..2026-08-23,1,1,4,4.0000,aggregate_row
2025052220*3,2026-08-23..2026-08-30,1,1,6,6.0000,aggregate_row
2025052220*3,2026-08-30..2026-09-06,1,1,7,7.0000,aggregate_row
2025052220*3,2026-09-06..2026-09-13,1,0,,,verified_zero
2025052220*5,2026-08-09..2026-08-16,1,1,4,4.0000,aggregate_row
2025052220*5,2026-08-16..2026-08-23,1,1,10,10.0000,aggregate_row
2025052220*5,2026-08-23..2026-08-30,1,1,8,9.0000,aggregate_row
2025052220*5,2026-08-30..2026-09-06,1,1,9,9.0000,aggregate_row
2025052220*5,2026-09-06..2026-09-13,1,1,1,1.0000,aggregate_row
2025061101*3,2026-08-09..2026-08-16,1,1,411,424.0000,aggregate_row
2025061101*3,2026-08-16..2026-08-23,1,1,294,307.0000,aggregate_row
2025061101*3,2026-08-23..2026-08-30,1,1,235,245.0000,aggregate_row
2025061101*3,2026-08-30..2026-09-06,1,1,422,441.0000,aggregate_row
2025061101*3,2026-09-06..2026-09-13,1,1,597,618.0000,aggregate_row
2025061101*3+2025081001,2026-08-09..2026-08-16,1,1,67,68.0000,aggregate_row
2025061101*3+2025081001,2026-08-16..2026-08-23,1,1,73,77.0000,aggregate_row
2025061101*3+2025081001,2026-08-23..2026-08-30,1,1,81,84.0000,aggregate_row
2025061101*3+2025081001,2026-08-30..2026-09-06,1,1,99,100.0000,aggregate_row
2025061101*3+2025081001,2026-09-06..2026-09-13,1,1,128,128.0000,aggregate_row
2025061101*8,2026-08-09..2026-08-16,1,1,20,20.0000,aggregate_row
2025061101*8,2026-08-16..2026-08-23,1,1,16,16.0000,aggregate_row
2025061101*8,2026-08-23..2026-08-30,1,1,18,18.0000,aggregate_row
2025061101*8,2026-08-30..2026-09-06,1,1,21,21.0000,aggregate_row
2025061101*8,2026-09-06..2026-09-13,1,1,22,22.0000,aggregate_row
2025062308,2026-08-09..2026-08-16,1,1,1,1.0000,aggregate_row
2025062308,2026-08-16..2026-08-23,1,0,,,verified_zero
2025062308,2026-08-23..2026-08-30,1,1,1,1.0000,aggregate_row
2025062308,2026-08-30..2026-09-06,1,0,,,verified_zero
2025062308,2026-09-06..2026-09-13,1,1,1,1.0000,aggregate_row
2025062602,2026-08-09..2026-08-16,1,1,11,11.0000,aggregate_row
2025062602,2026-08-16..2026-08-23,1,1,7,7.0000,aggregate_row
2025062602,2026-08-23..2026-08-30,1,1,10,10.0000,aggregate_row
2025062602,2026-08-30..2026-09-06,1,1,7,7.0000,aggregate_row
2025062602,2026-09-06..2026-09-13,1,1,12,15.0000,aggregate_row
2025062604,2026-08-09..2026-08-16,1,0,,,verified_zero
2025062604,2026-08-16..2026-08-23,1,0,,,verified_zero
2025062604,2026-08-23..2026-08-30,1,1,3,3.0000,aggregate_row
2025062604,2026-08-30..2026-09-06,1,1,4,4.0000,aggregate_row
2025062604,2026-09-06..2026-09-13,1,1,4,5.0000,aggregate_row
2025070714,2026-08-09..2026-08-16,1,1,81,86.0000,aggregate_row
2025070714,2026-08-16..2026-08-23,1,1,46,48.0000,aggregate_row
2025070714,2026-08-23..2026-08-30,1,1,53,55.0000,aggregate_row
2025070714,2026-08-30..2026-09-06,1,1,38,39.0000,aggregate_row
2025070714,2026-09-06..2026-09-13,1,1,40,43.0000,aggregate_row
2025072404*3,2026-08-09..2026-08-16,1,1,13,13.0000,aggregate_row
2025072404*3,2026-08-16..2026-08-23,1,1,9,9.0000,aggregate_row
2025072404*3,2026-08-23..2026-08-30,1,1,11,11.0000,aggregate_row
2025072404*3,2026-08-30..2026-09-06,1,1,4,4.0000,aggregate_row
2025072404*3,2026-09-06..2026-09-13,1,0,,,verified_zero
2025080301,2026-08-09..2026-08-16,1,1,429,436.0000,aggregate_row
2025080301,2026-08-16..2026-08-23,1,1,402,407.0000,aggregate_row
2025080301,2026-08-23..2026-08-30,1,1,426,433.0000,aggregate_row
2025080301,2026-08-30..2026-09-06,1,1,215,226.0000,aggregate_row
2025080301,2026-09-06..2026-09-13,1,1,161,162.0000,aggregate_row
2025080301*10,2026-08-09..2026-08-16,1,1,33,34.0000,aggregate_row
2025080301*10,2026-08-16..2026-08-23,1,1,37,37.0000,aggregate_row
2025080301*10,2026-08-23..2026-08-30,1,1,30,33.0000,aggregate_row
2025080301*10,2026-08-30..2026-09-06,1,1,22,24.0000,aggregate_row
2025080301*10,2026-09-06..2026-09-13,1,1,26,28.0000,aggregate_row
2025080301*3,2026-08-09..2026-08-16,1,1,1413,1420.0000,aggregate_row
2025080301*3,2026-08-16..2026-08-23,1,1,1609,1614.0000,aggregate_row
2025080301*3,2026-08-23..2026-08-30,1,1,1701,1704.0000,aggregate_row
2025080301*3,2026-08-30..2026-09-06,1,1,689,690.0000,aggregate_row
2025080301*3,2026-09-06..2026-09-13,1,1,394,397.0000,aggregate_row
2025080301*4,2026-08-09..2026-08-16,1,1,1152,1193.0000,aggregate_row
2025080301*4,2026-08-16..2026-08-23,1,1,1173,1202.0000,aggregate_row
2025080301*4,2026-08-23..2026-08-30,1,1,1109,1169.0000,aggregate_row
2025080301*4,2026-08-30..2026-09-06,1,1,688,717.0000,aggregate_row
2025080301*4,2026-09-06..2026-09-13,1,1,639,662.0000,aggregate_row
2025080301*5,2026-08-09..2026-08-16,1,1,744,758.0000,aggregate_row
2025080301*5,2026-08-16..2026-08-23,1,1,674,698.0000,aggregate_row
2025080301*5,2026-08-23..2026-08-30,1,1,707,727.0000,aggregate_row
2025080301*5,2026-08-30..2026-09-06,1,1,381,396.0000,aggregate_row
2025080301*5,2026-09-06..2026-09-13,1,1,299,310.0000,aggregate_row
2025080621,2026-08-09..2026-08-16,1,1,297,298.0000,aggregate_row
2025080621,2026-08-16..2026-08-23,1,1,179,179.0000,aggregate_row
2025080621,2026-08-23..2026-08-30,1,1,96,98.0000,aggregate_row
2025080621,2026-08-30..2026-09-06,1,1,94,97.0000,aggregate_row
2025080621,2026-09-06..2026-09-13,1,1,130,131.0000,aggregate_row
2025080621*10,2026-08-09..2026-08-16,1,1,1745,1773.0000,aggregate_row
2025080621*10,2026-08-16..2026-08-23,1,1,2755,2795.0000,aggregate_row
2025080621*10,2026-08-23..2026-08-30,1,1,2337,2361.0000,aggregate_row
2025080621*10,2026-08-30..2026-09-06,1,1,1539,1574.0000,aggregate_row
2025080621*10,2026-09-06..2026-09-13,1,1,1233,1260.0000,aggregate_row
2025080621*2,2026-08-09..2026-08-16,1,1,3772,3786.0000,aggregate_row
2025080621*2,2026-08-16..2026-08-23,1,1,2293,2302.0000,aggregate_row
2025080621*2,2026-08-23..2026-08-30,1,1,1545,1551.0000,aggregate_row
2025080621*2,2026-08-30..2026-09-06,1,1,1492,1500.0000,aggregate_row
2025080621*2,2026-09-06..2026-09-13,1,1,2446,2454.0000,aggregate_row
2025080621*3,2026-08-09..2026-08-16,1,1,506,508.0000,aggregate_row
2025080621*3,2026-08-16..2026-08-23,1,1,353,357.0000,aggregate_row
2025080621*3,2026-08-23..2026-08-30,1,1,249,253.0000,aggregate_row
2025080621*3,2026-08-30..2026-09-06,1,1,244,244.0000,aggregate_row
2025080621*3,2026-09-06..2026-09-13,1,1,297,297.0000,aggregate_row
2025080621*4,2026-08-09..2026-08-16,1,1,689,700.0000,aggregate_row
2025080621*4,2026-08-16..2026-08-23,1,1,458,470.0000,aggregate_row
2025080621*4,2026-08-23..2026-08-30,1,1,352,356.0000,aggregate_row
2025080621*4,2026-08-30..2026-09-06,1,1,474,502.0000,aggregate_row
2025080621*4,2026-09-06..2026-09-13,1,1,1800,1849.0000,aggregate_row
2025080621*5,2026-08-09..2026-08-16,1,1,29045,29143.0000,aggregate_row
2025080621*5,2026-08-16..2026-08-23,1,1,35764,35827.0000,aggregate_row
2025080621*5,2026-08-23..2026-08-30,1,1,30104,30200.0000,aggregate_row
2025080621*5,2026-08-30..2026-09-06,1,1,15043,15109.0000,aggregate_row
2025080621*5,2026-09-06..2026-09-13,1,1,9291,9342.0000,aggregate_row
2025080621*6+2025080704*2,2026-08-09..2026-08-16,1,1,16,19.0000,aggregate_row
2025080621*6+2025080704*2,2026-08-16..2026-08-23,1,1,14,24.0000,aggregate_row
2025080621*6+2025080704*2,2026-08-23..2026-08-30,1,1,18,22.0000,aggregate_row
2025080621*6+2025080704*2,2026-08-30..2026-09-06,1,1,18,19.0000,aggregate_row
2025080621*6+2025080704*2,2026-09-06..2026-09-13,1,1,13,14.0000,aggregate_row
2025080621*8,2026-08-09..2026-08-16,1,1,1164,1164.0000,aggregate_row
